gelogd_utc,key,doel_datum,bracket_label,adj_mean_now,model_prob_now,current_bid,city_bias_used,light,peak_hour,observed_today,restfactor
2026-08-08T11:43:01+00:00,KHI,2026-08-09,34°C,32.93,0.205,0.595,1.9,amber,,,
2026-08-08T11:43:01+00:00,LON,2026-08-09,30°C,31.36,0.1166,0.825,0.47,amber,,,
2026-08-08T11:43:01+00:00,PUS,2026-08-08,36°C,,,0.0005,,unknown,,,
2026-08-08T11:43:01+00:00,SHA,2026-08-09,28°C,29.8,0.046,0.805,1.36,green,,,
2026-08-08T11:43:01+00:00,SZX,2026-08-09,37°C,34.73,0.0907,0.64,-0.29,green,,,
2026-08-08T11:43:01+00:00,CTU,2026-08-09,36°C,33.95,0.0822,0.835,1.13,green,,,
2026-08-08T11:43:01+00:00,ANK,2026-08-09,33°C,31.33,0.119,0.87,0.21,green,,,
2026-08-08T11:43:01+00:00,IST,2026-08-09,28°C,26.25,0.089,0.73,0.06,green,,,
2026-08-08T11:43:01+00:00,MUC,2026-08-09,32°C,33.61,0.1441,0.93,1.28,green,,,
2026-08-08T11:43:01+00:00,PAR,2026-08-09,34°C,32.37,0.1474,0.645,-0.06,green,,,
2026-08-08T11:43:01+00:00,PTY,2026-08-09,34°C,32.2,0.0889,0.795,1.23,green,,,
2026-08-08T11:43:01+00:00,HKG,2026-08-10,34°C,35.75,0.0608,0.645,1.43,green,,,
2026-08-08T12:02:51+00:00,KHI,2026-08-09,34°C,32.93,0.205,0.595,1.9,amber,,,
2026-08-08T12:02:51+00:00,LON,2026-08-09,30°C,31.36,0.1166,0.825,0.47,amber,,,
2026-08-08T12:02:51+00:00,PUS,2026-08-08,36°C,32.56,0.02,0.0005,0.29,green,,,
2026-08-08T12:02:51+00:00,CTU,2026-08-09,36°C,33.95,0.0822,0.835,1.13,green,,,
2026-08-08T12:02:51+00:00,SHA,2026-08-09,28°C,29.8,0.046,0.8149,1.36,green,,,
2026-08-08T12:02:51+00:00,SZX,2026-08-09,37°C,34.73,0.0907,0.625,-0.29,green,,,
2026-08-08T12:02:51+00:00,ANK,2026-08-09,33°C,31.33,0.119,0.87,0.21,green,,,
2026-08-08T12:02:51+00:00,IST,2026-08-09,28°C,26.25,0.089,0.725,0.06,green,,,
2026-08-08T12:02:51+00:00,MUC,2026-08-09,32°C,33.61,0.1441,0.93,1.28,green,,,
2026-08-08T12:02:51+00:00,PAR,2026-08-09,34°C,32.37,0.1474,0.62,-0.06,green,,,
2026-08-08T12:02:51+00:00,PTY,2026-08-09,34°C,32.2,0.0889,0.785,1.23,green,,,
2026-08-08T12:02:51+00:00,HKG,2026-08-10,34°C,35.75,0.0608,0.645,1.43,green,,,
2026-08-08T12:28:14+00:00,KHI,2026-08-09,34°C,32.93,0.205,0.595,1.9,amber,,,
2026-08-08T12:28:14+00:00,LON,2026-08-09,30°C,31.36,0.1166,0.835,0.47,amber,,,
2026-08-08T12:28:14+00:00,CTU,2026-08-09,36°C,33.95,0.0822,0.845,1.13,green,,,
2026-08-08T12:28:14+00:00,SHA,2026-08-09,28°C,29.8,0.046,0.81,1.36,green,,,
2026-08-08T12:28:14+00:00,SZX,2026-08-09,37°C,34.73,0.0907,0.625,-0.29,green,,,
2026-08-08T12:28:14+00:00,ANK,2026-08-09,33°C,31.33,0.119,0.86,0.21,green,,,
2026-08-08T12:28:14+00:00,IST,2026-08-09,28°C,26.25,0.089,0.72,0.06,green,,,
2026-08-08T12:28:14+00:00,MUC,2026-08-09,32°C,33.61,0.1441,0.93,1.28,green,,,
2026-08-08T12:28:14+00:00,PAR,2026-08-09,34°C,32.37,0.1474,0.605,-0.06,green,,,
2026-08-08T12:28:14+00:00,PTY,2026-08-09,34°C,32.2,0.0889,0.775,1.23,green,,,
2026-08-08T12:28:14+00:00,HKG,2026-08-10,34°C,35.75,0.0608,0.645,1.43,green,,,
2026-08-08T12:28:14+00:00,PUS,2026-08-08,36°C,32.56,0.02,0.0005,0.29,settled,,,
2026-08-08T19:26:37+00:00,KHI,2026-08-09,34°C,32.94,0.2146,0.59,1.92,amber,,,
2026-08-08T19:26:37+00:00,LON,2026-08-09,30°C,31.22,0.1716,0.805,0.37,amber,,,
2026-08-08T19:26:37+00:00,HKG,2026-08-10,34°C,35.48,0.1242,0.645,1.29,amber,,,
2026-08-08T19:26:37+00:00,CTU,2026-08-09,36°C,33.76,0.0382,0.82,1.28,green,,,
2026-08-08T19:26:37+00:00,SHA,2026-08-09,28°C,29.61,0.0556,0.655,1.29,green,,,
2026-08-08T19:26:37+00:00,SZX,2026-08-09,37°C,34.8,0.0589,0.675,-0.31,green,,,
2026-08-08T19:26:37+00:00,ANK,2026-08-09,33°C,31.36,0.1261,0.885,0.18,green,,,
2026-08-08T19:26:37+00:00,IST,2026-08-09,28°C,26.13,0.0458,0.8149,0.11,green,,,
2026-08-08T19:26:37+00:00,MUC,2026-08-09,32°C,33.67,0.1273,0.965,1.2,green,,,
2026-08-08T19:26:37+00:00,PAR,2026-08-09,34°C,31.82,0.1086,0.725,-0.04,green,,,
2026-08-08T19:26:37+00:00,PTY,2026-08-09,34°C,32.19,0.0931,0.785,1.28,green,,,
2026-08-09T02:57:23+00:00,KHI,2026-08-09,34°C,33.01,0.2258,0.58,1.95,red,,,
2026-08-09T02:57:23+00:00,PAR,2026-08-09,34°C,32.64,0.1731,0.575,0.09,amber,,,
2026-08-09T02:57:23+00:00,LON,2026-08-09,30°C,31.45,0.0951,0.905,0.44,amber,,,
2026-08-09T02:57:23+00:00,HKG,2026-08-10,34°C,35.43,0.1335,0.615,1.3,amber,,,
2026-08-09T02:57:23+00:00,SHA,2026-08-09,28°C,,,0.08,,unknown,,,
2026-08-09T02:57:23+00:00,SZX,2026-08-09,37°C,34.72,0.0575,0.66,-0.27,green,,,
2026-08-09T02:57:23+00:00,CTU,2026-08-09,36°C,33.75,0.0389,0.83,1.28,green,,,
2026-08-09T02:57:23+00:00,IST,2026-08-09,28°C,26.04,0.0487,0.8149,0.22,green,,,
2026-08-09T02:57:23+00:00,MUC,2026-08-09,32°C,33.74,0.1031,0.975,1.15,green,,,
2026-08-09T02:57:23+00:00,PTY,2026-08-09,34°C,32.14,0.0852,0.86,1.23,green,,,
2026-08-09T07:57:15+00:00,PAR,2026-08-09,34°C,33.21,0.2141,0.705,0.27,red,,,
2026-08-09T07:57:15+00:00,SHA,2026-08-09,28°C,29.34,0.141,0.075,1.3,amber,,,
2026-08-09T07:57:15+00:00,MUC,2026-08-09,32°C,33.4,0.1531,0.945,0.84,amber,,,
2026-08-09T07:57:15+00:00,PAR,2026-08-09,32°C,33.21,0.1841,0.78,0.27,amber,,,
2026-08-09T07:57:15+00:00,HKG,2026-08-10,34°C,35.48,0.1368,0.67,1.26,amber,,,
2026-08-09T07:57:15+00:00,CTU,2026-08-09,36°C,33.93,0.0601,0.88,1.36,green,,,
2026-08-09T07:57:15+00:00,SZX,2026-08-09,37°C,34.77,0.0646,0.91,-0.27,green,,,
2026-08-09T07:57:15+00:00,IST,2026-08-09,28°C,26.13,0.0588,0.86,0.31,green,,,
2026-08-09T07:57:15+00:00,LON,2026-08-09,30°C,31.57,0.0814,0.885,0.48,green,,,
2026-08-09T07:57:15+00:00,PTY,2026-08-09,34°C,31.68,0.0428,0.895,0.84,green,,,
2026-08-09T12:12:33+00:00,PAR,2026-08-09,34°C,33.24,0.2323,0.865,0.37,red,,,
2026-08-09T12:12:33+00:00,SHA,2026-08-09,28°C,29.22,0.1648,0.0645,1.3,amber,,,
2026-08-09T12:12:33+00:00,MUC,2026-08-09,32°C,33.31,0.154,0.975,0.89,amber,,,
2026-08-09T12:12:33+00:00,PAR,2026-08-09,32°C,33.24,0.189,0.645,0.37,amber,,,
2026-08-09T12:12:33+00:00,LON,2026-08-09,30°C,31.14,0.1881,0.87,0.3,amber,,,
2026-08-09T12:12:33+00:00,PTY,2026-08-09,34°C,31.62,0.0383,0.915,0.86,green,,,
2026-08-09T12:12:33+00:00,HKG,2026-08-10,34°C,35.53,0.1054,0.895,1.29,green,,,
2026-08-09T12:12:33+00:00,SZX,2026-08-09,37°C,34.75,0.0602,0.9965,-0.24,settled,,,
2026-08-09T12:12:33+00:00,IST,2026-08-09,28°C,26.27,0.093,0.995,0.46,settled,,,
2026-08-09T19:32:40+00:00,CPT,2026-08-10,16°C,15.02,0.2346,0.66,0.67,red,,,
2026-08-09T19:32:40+00:00,CPT,2026-08-11,19°C,18.53,0.3858,0.555,0.94,red,,,
2026-08-09T19:32:40+00:00,CAN,2026-08-10,38°C,36.87,0.2024,0.74,1.82,amber,,,
2026-08-09T19:32:40+00:00,CPT,2026-08-11,20°C,18.53,0.1194,0.71,0.94,amber,,,
2026-08-09T19:32:40+00:00,HKG,2026-08-10,34°C,35.56,0.1072,0.85,1.28,green,,,
2026-08-09T19:32:40+00:00,HEL,2026-08-10,24°C,22.39,0.0842,0.875,0.91,green,,,
2026-08-09T19:32:40+00:00,MAD,2026-08-10,38°C,36.21,0.0475,0.865,0.45,green,,,
2026-08-09T19:32:40+00:00,DAL,2026-08-10,96-97°F,100.5,0.0349,0.895,0.89,green,,,
2026-08-09T19:32:40+00:00,PTY,2026-08-10,35°C,33.14,0.0671,0.805,1.18,green,,,
2026-08-09T19:32:40+00:00,WAW,2026-08-11,24°C,21.97,0.0624,0.855,0.13,green,,,
2026-08-09T19:32:40+00:00,PTY,2026-08-09,34°C,31.7,0.0539,0.9945,0.77,settled,,,
2026-08-10T03:12:03+00:00,CPT,2026-08-11,19°C,18.38,0.3714,0.46,0.77,red,,,
2026-08-10T03:12:03+00:00,CAN,2026-08-10,38°C,36.7,0.1509,0.575,1.75,amber,,,
2026-08-10T03:12:03+00:00,CPT,2026-08-10,16°C,14.73,0.14,0.645,0.39,amber,,,
2026-08-10T03:12:03+00:00,HKG,2026-08-10,34°C,35.55,0.0937,0.82,1.3,green,,,
2026-08-10T03:12:03+00:00,HEL,2026-08-10,24°C,22.14,0.0399,0.925,0.89,green,,,
2026-08-10T03:12:03+00:00,MAD,2026-08-10,38°C,36.27,0.0913,0.955,0.32,green,,,
2026-08-10T03:12:03+00:00,DAL,2026-08-10,96-97°F,100.56,0.086,0.805,1.22,green,,,
2026-08-10T03:12:03+00:00,PTY,2026-08-10,35°C,33.1,0.0857,0.765,0.98,green,,,
2026-08-10T03:12:03+00:00,CPT,2026-08-11,20°C,18.38,0.0638,0.76,0.77,green,,,
2026-08-10T03:12:03+00:00,WAW,2026-08-11,24°C,21.77,0.0502,0.895,-0.26,green,,,
2026-08-10T08:31:30+00:00,CPT,2026-08-10,16°C,14.65,0.0725,0.635,0.27,amber,,,
2026-08-10T08:31:30+00:00,MAD,2026-08-10,38°C,36.7,0.1733,0.975,0.67,amber,,,
2026-08-10T08:31:30+00:00,HEL,2026-08-10,24°C,21.89,0.0145,0.935,0.68,green,,,
2026-08-10T08:31:30+00:00,DAL,2026-08-10,96-97°F,101.69,0.0136,0.92,2.59,green,,,
2026-08-10T08:31:30+00:00,PTY,2026-08-10,35°C,32.71,0.045,0.915,0.95,green,,,
2026-08-10T08:31:30+00:00,TAO,2026-08-11,29°C,31.45,0.0698,0.89,1.58,green,,,
2026-08-10T08:31:30+00:00,HEL,2026-08-11,20°C,18.48,0.1393,0.8149,0.27,green,,,
2026-08-10T08:31:30+00:00,CPT,2026-08-11,20°C,18.32,0.0959,0.745,0.68,green,,,
2026-08-10T08:31:30+00:00,WAW,2026-08-11,24°C,21.9,0.0745,0.875,-0.13,green,,,
2026-08-10T08:31:30+00:00,DAL,2026-08-11,98-99°F,102.59,0.0431,0.62,1.88,green,,,
2026-08-10T08:31:30+00:00,SHA,2026-08-12,28°C,29.69,0.0852,0.825,1.41,green,,,
2026-08-10T12:45:15+00:00,CPT,2026-08-10,16°C,14.75,0.0685,0.875,0.36,amber,,,
2026-08-10T12:45:15+00:00,CTU,2026-08-11,36°C,34.89,0.1554,0.6899,0.38,amber,,,
2026-08-10T12:45:15+00:00,DAL,2026-08-10,96-97°F,101.08,0.0078,0.935,1.64,green,,,
2026-08-10T12:45:15+00:00,PTY,2026-08-10,35°C,32.68,0.0467,0.94,0.97,green,,,
2026-08-10T12:45:15+00:00,CTU,2026-08-11,37°C,34.89,0.1141,0.745,0.38,green,,,
2026-08-10T12:45:15+00:00,TAO,2026-08-11,29°C,31.46,0.0569,0.915,1.54,green,,,
2026-08-10T12:45:15+00:00,HEL,2026-08-11,20°C,18.43,0.1256,0.835,0.31,green,,,
2026-08-10T12:45:15+00:00,CPT,2026-08-11,20°C,18.43,0.0856,0.735,0.83,green,,,
2026-08-10T12:45:15+00:00,WAW,2026-08-11,24°C,21.79,0.0381,0.875,-0.12,green,,,
2026-08-10T12:45:15+00:00,DAL,2026-08-11,98-99°F,102.31,0.0449,0.535,1.4,green,,,
2026-08-10T12:45:15+00:00,SHA,2026-08-12,28°C,29.6,0.0929,0.735,1.41,green,,,
2026-08-10T19:53:16+00:00,CTU,2026-08-11,36°C,35.26,0.2204,0.735,1.09,red,,,
2026-08-10T19:53:16+00:00,SHA,2026-08-12,28°C,29.5,0.1047,0.735,1.36,amber,,,
2026-08-10T19:53:16+00:00,DAL,2026-08-10,96-97°F,100.99,0.0107,0.975,1.89,green,,,
2026-08-10T19:53:16+00:00,PTY,2026-08-10,35°C,32.79,0.0568,0.945,0.98,green,,,
2026-08-10T19:53:16+00:00,CTU,2026-08-11,37°C,35.26,0.1382,0.82,1.09,green,,,
2026-08-10T19:53:16+00:00,TAO,2026-08-11,29°C,31.51,0.0421,0.96,1.45,green,,,
2026-08-10T19:53:16+00:00,HEL,2026-08-11,20°C,18.17,0.0848,0.875,0.25,green,,,
2026-08-10T19:53:16+00:00,CPT,2026-08-11,20°C,18.44,0.1132,0.77,0.82,green,,,
2026-08-10T19:53:16+00:00,WAW,2026-08-11,24°C,21.69,0.0276,0.925,-0.09,green,,,
2026-08-10T19:53:16+00:00,DAL,2026-08-11,98-99°F,102.04,0.0688,0.515,1.65,green,,,
2026-08-10T20:57:24+00:00,CTU,2026-08-11,36°C,34.61,0.1626,0.735,1.08,amber,,,
2026-08-10T20:57:24+00:00,SHA,2026-08-12,28°C,29.44,0.132,0.735,1.4,amber,,,
2026-08-10T20:57:24+00:00,PTY,2026-08-10,35°C,32.84,0.0619,0.965,0.96,green,,,
2026-08-10T20:57:24+00:00,CTU,2026-08-11,37°C,34.61,0.094,0.825,1.08,green,,,
2026-08-10T20:57:24+00:00,TAO,2026-08-11,29°C,31.39,0.0504,0.96,1.38,green,,,
2026-08-10T20:57:24+00:00,HEL,2026-08-11,20°C,18.15,0.0813,0.865,0.23,green,,,
2026-08-10T20:57:24+00:00,CPT,2026-08-11,20°C,18.45,0.1132,0.77,0.82,green,,,
2026-08-10T20:57:24+00:00,WAW,2026-08-11,24°C,21.62,0.0255,0.915,-0.12,green,,,
2026-08-10T20:57:24+00:00,DAL,2026-08-11,98-99°F,102.29,0.0424,0.515,1.73,green,,,
2026-08-10T20:57:24+00:00,DAL,2026-08-10,96-97°F,100.99,0.0125,0.9995,1.98,settled,,,
2026-08-10T21:54:07+00:00,CTU,2026-08-11,36°C,34.61,0.1623,0.74,1.1,amber,,,
2026-08-10T21:54:07+00:00,SHA,2026-08-12,28°C,29.44,0.132,0.735,1.4,amber,,,
2026-08-10T21:54:07+00:00,CTU,2026-08-11,37°C,34.61,0.0937,0.835,1.1,green,,,
2026-08-10T21:54:07+00:00,TAO,2026-08-11,29°C,31.5,0.0346,0.96,1.36,green,,,
2026-08-10T21:54:07+00:00,HEL,2026-08-11,20°C,18.05,0.0627,0.87,0.25,green,,,
2026-08-10T21:54:07+00:00,CPT,2026-08-11,20°C,18.44,0.1036,0.775,0.79,green,,,
2026-08-10T21:54:07+00:00,WAW,2026-08-11,24°C,21.59,0.0248,0.94,-0.12,green,,,
2026-08-10T21:54:07+00:00,DAL,2026-08-11,98-99°F,102.58,0.0318,0.495,1.92,green,,,
2026-08-10T21:54:07+00:00,DAL,2026-08-10,96-97°F,101.68,0.0168,0.9995,2.53,settled,,,
2026-08-10T21:54:07+00:00,PTY,2026-08-10,35°C,32.85,0.0624,0.9955,0.94,settled,,,
2026-08-10T22:52:54+00:00,CTU,2026-08-11,36°C,34.61,0.1623,0.75,1.1,amber,,,
2026-08-10T22:52:54+00:00,SHA,2026-08-12,28°C,29.44,0.132,0.735,1.4,amber,,,
2026-08-10T22:52:54+00:00,CTU,2026-08-11,37°C,34.61,0.0937,0.835,1.1,green,,,
2026-08-10T22:52:54+00:00,TAO,2026-08-11,29°C,31.5,0.0346,0.96,1.36,green,,,
2026-08-10T22:52:54+00:00,HEL,2026-08-11,20°C,18.05,0.0627,0.88,0.25,green,,,
2026-08-10T22:52:54+00:00,CPT,2026-08-11,20°C,18.2,0.0311,0.79,0.54,green,,,
2026-08-10T22:52:54+00:00,WAW,2026-08-11,24°C,21.72,0.0191,0.925,0.01,green,,,
2026-08-10T22:52:54+00:00,DAL,2026-08-11,98-99°F,102.58,0.0318,0.495,1.92,green,,,
2026-08-10T22:52:54+00:00,DAL,2026-08-10,96-97°F,101.68,0.0168,0.9995,2.53,settled,,,
2026-08-10T22:52:54+00:00,PTY,2026-08-10,35°C,32.85,0.0624,0.9995,0.94,settled,,,
2026-08-10T23:48:23+00:00,CTU,2026-08-11,36°C,34.6,0.1618,0.76,1.11,amber,,,
2026-08-10T23:48:23+00:00,SHA,2026-08-12,28°C,29.32,0.1539,0.715,1.37,amber,,,
2026-08-10T23:48:23+00:00,CTU,2026-08-11,37°C,34.6,0.0933,0.845,1.11,green,,,
2026-08-10T23:48:23+00:00,TAO,2026-08-11,29°C,31.28,0.0599,0.87,1.35,green,,,
2026-08-10T23:48:23+00:00,HEL,2026-08-11,20°C,18.11,0.0572,0.915,0.45,green,,,
2026-08-10T23:48:23+00:00,WAW,2026-08-11,24°C,21.65,0.0153,0.925,0.06,green,,,
2026-08-10T23:48:23+00:00,CPT,2026-08-11,20°C,18.23,0.0346,0.8,0.52,green,,,
2026-08-10T23:48:23+00:00,DAL,2026-08-11,98-99°F,102.39,0.0409,0.525,1.28,green,,,
2026-08-10T23:48:23+00:00,DAL,2026-08-10,96-97°F,101.49,0.0098,0.9995,2.4,settled,,,
2026-08-10T23:48:23+00:00,PTY,2026-08-10,35°C,32.87,0.0503,0.9995,0.87,settled,,,
2026-08-11T02:23:25+00:00,CTU,2026-08-11,36°C,34.54,0.1511,0.78,1.11,amber,,,
2026-08-11T02:23:25+00:00,SHA,2026-08-12,28°C,29.31,0.1475,0.705,1.38,amber,,,
2026-08-11T02:23:25+00:00,CTU,2026-08-11,37°C,34.54,0.0948,0.92,1.11,green,,,
2026-08-11T02:23:25+00:00,TAO,2026-08-11,29°C,31.41,0.0494,0.93,1.43,green,,,
2026-08-11T02:23:25+00:00,HEL,2026-08-11,20°C,18.11,0.0504,0.92,0.45,green,,,
2026-08-11T02:23:25+00:00,CPT,2026-08-11,20°C,18.22,0.0333,0.73,0.52,green,,,
2026-08-11T02:23:25+00:00,WAW,2026-08-11,24°C,21.65,0.0151,0.97,0.06,green,,,
2026-08-11T02:23:25+00:00,DAL,2026-08-11,98-99°F,102.32,0.0542,0.525,1.26,green,,,
2026-08-11T02:23:25+00:00,DAL,2026-08-10,96-97°F,101.5,0.0084,0.9995,2.31,settled,,,
2026-08-11T02:23:25+00:00,PTY,2026-08-10,35°C,32.88,0.0504,0.9995,0.87,settled,,,
2026-08-11T04:37:27+00:00,SHA,2026-08-12,28°C,29.24,0.1403,0.725,1.37,amber,,,
2026-08-11T04:37:27+00:00,CTU,2026-08-11,36°C,33.61,0.098,0.66,0.66,green,,,
2026-08-11T04:37:27+00:00,CTU,2026-08-11,37°C,33.61,0.048,0.89,0.66,green,,,
2026-08-11T04:37:27+00:00,HEL,2026-08-11,20°C,18.11,0.0435,0.92,0.4,green,,,
2026-08-11T04:37:27+00:00,CPT,2026-08-11,20°C,18.24,0.0516,0.715,0.48,green,,,
2026-08-11T04:37:27+00:00,WAW,2026-08-11,24°C,21.63,0.0179,0.975,0.07,green,,,
2026-08-11T04:37:27+00:00,DAL,2026-08-11,98-99°F,102.32,0.0342,0.525,1.61,green,,,
2026-08-11T04:37:27+00:00,DAL,2026-08-10,96-97°F,101.36,0.0177,0.9995,2.56,settled,,,
2026-08-11T04:37:27+00:00,PTY,2026-08-10,35°C,32.93,0.0615,0.9995,0.82,settled,,,
2026-08-11T04:37:27+00:00,TAO,2026-08-11,29°C,31.44,0.0428,0.9995,1.34,settled,,,
2026-08-11T06:00:48+00:00,SHA,2026-08-12,28°C,29.24,0.1391,0.67,1.37,amber,,,
2026-08-11T06:00:48+00:00,CPT,2026-08-12,23°C,21.65,0.1758,0.775,0.76,amber,,,
2026-08-11T06:00:48+00:00,CTU,2026-08-11,36°C,33.61,0.0986,0.625,0.67,green,,,
2026-08-11T06:00:48+00:00,CTU,2026-08-11,37°C,33.61,0.0496,0.905,0.67,green,,,
2026-08-11T06:00:48+00:00,HEL,2026-08-11,20°C,18.11,0.0435,0.935,0.41,green,,,
2026-08-11T06:00:48+00:00,CPT,2026-08-11,20°C,18.24,0.0516,0.655,0.48,green,,,
2026-08-11T06:00:48+00:00,DAL,2026-08-11,98-99°F,101.88,0.0573,0.535,1.33,green,,,
2026-08-11T06:00:48+00:00,PTY,2026-08-11,35°C,33.13,0.0663,0.645,0.85,green,,,
2026-08-11T06:00:48+00:00,HKG,2026-08-12,32°C,34.72,0.0022,0.855,1.23,green,,,
2026-08-11T06:00:48+00:00,HKG,2026-08-12,33°C,34.72,0.0566,0.645,1.23,green,,,
2026-08-11T07:24:07+00:00,SHA,2026-08-12,28°C,29.33,0.1026,0.755,1.32,amber,,,
2026-08-11T07:24:07+00:00,CPT,2026-08-12,23°C,21.58,0.1649,0.79,0.71,amber,,,
2026-08-11T07:24:07+00:00,CTU,2026-08-11,36°C,33.67,0.0986,0.89,0.71,green,,,
2026-08-11T07:24:07+00:00,CTU,2026-08-11,37°C,33.67,0.0448,0.975,0.71,green,,,
2026-08-11T07:24:07+00:00,HEL,2026-08-11,20°C,18.16,0.0413,0.93,0.41,green,,,
2026-08-11T07:24:07+00:00,CPT,2026-08-11,20°C,18.16,0.0345,0.665,0.44,green,,,
2026-08-11T07:24:07+00:00,DAL,2026-08-11,98-99°F,101.89,0.0438,0.535,1.39,green,,,
2026-08-11T07:24:07+00:00,PTY,2026-08-11,35°C,33.17,0.0864,0.665,0.9,green,,,
2026-08-11T07:24:07+00:00,HKG,2026-08-12,32°C,34.79,0.0053,0.865,1.27,green,,,
2026-08-11T07:24:07+00:00,HKG,2026-08-12,33°C,34.79,0.0702,0.67,1.27,green,,,
2026-08-11T09:11:19+00:00,CTU,2026-08-12,38°C,36.84,0.2077,0.81,1.09,amber,,,
2026-08-11T09:11:19+00:00,SHA,2026-08-12,28°C,29.33,0.1026,0.795,1.32,amber,,,
2026-08-11T09:11:19+00:00,CPT,2026-08-12,23°C,21.58,0.1649,0.77,0.71,amber,,,
2026-08-11T09:11:19+00:00,CPT,2026-08-11,20°C,18.16,0.0345,0.55,0.44,green,,,
2026-08-11T09:11:19+00:00,DAL,2026-08-11,98-99°F,101.89,0.0438,0.485,1.39,green,,,
2026-08-11T09:11:19+00:00,PTY,2026-08-11,35°C,33.17,0.0864,0.735,0.9,green,,,
2026-08-11T09:11:19+00:00,PUS,2026-08-12,32°C,29.86,0.0852,0.74,0.3,green,,,
2026-08-11T09:11:19+00:00,HKG,2026-08-12,32°C,34.79,0.0053,0.865,1.27,green,,,
2026-08-11T09:11:19+00:00,HKG,2026-08-12,33°C,34.79,0.0702,0.69,1.27,green,,,
2026-08-11T09:11:19+00:00,MAD,2026-08-12,40°C,37.98,0.0273,0.87,0.43,green,,,
2026-08-11T09:41:22+00:00,SHA,2026-08-12,28°C,29.33,0.1026,0.785,1.32,amber,11,,
2026-08-11T09:41:22+00:00,CTU,2026-08-12,38°C,36.84,0.2077,0.805,1.09,amber,16,,
2026-08-11T09:41:22+00:00,CPT,2026-08-12,23°C,21.58,0.1649,0.77,0.71,amber,15,,
2026-08-11T09:41:22+00:00,CPT,2026-08-11,20°C,18.16,0.0345,0.555,0.44,green,15,,
2026-08-11T09:41:22+00:00,PTY,2026-08-11,35°C,33.17,0.0864,0.74,0.9,green,13,,
2026-08-11T09:41:22+00:00,DAL,2026-08-11,98-99°F,101.89,0.0438,0.495,1.39,green,16,,
2026-08-11T09:41:22+00:00,HKG,2026-08-12,32°C,34.79,0.0053,0.89,1.27,green,14,,
2026-08-11T09:41:22+00:00,HKG,2026-08-12,33°C,34.79,0.0702,0.695,1.27,green,14,,
2026-08-11T09:41:22+00:00,PUS,2026-08-12,32°C,29.86,0.0852,0.745,0.3,green,16,,
2026-08-11T09:41:22+00:00,MAD,2026-08-12,40°C,37.99,0.0296,0.885,0.43,green,18,,
2026-08-11T10:10:15+00:00,SHA,2026-08-12,28°C,29.33,0.1026,0.755,1.32,amber,11,,
2026-08-11T10:10:15+00:00,CTU,2026-08-12,38°C,36.84,0.2077,0.805,1.09,amber,16,,
2026-08-11T10:10:15+00:00,CPT,2026-08-12,23°C,21.58,0.1649,0.77,0.71,amber,15,,
2026-08-11T10:10:15+00:00,CPT,2026-08-11,20°C,18.16,0.0345,0.495,0.44,green,15,,
2026-08-11T10:10:15+00:00,PTY,2026-08-11,35°C,33.17,0.0864,0.755,0.9,green,13,,
2026-08-11T10:10:15+00:00,DAL,2026-08-11,98-99°F,101.89,0.0438,0.485,1.39,green,17,,
2026-08-11T10:10:15+00:00,HKG,2026-08-12,32°C,34.79,0.0053,0.92,1.27,green,14,,
2026-08-11T10:10:15+00:00,HKG,2026-08-12,33°C,34.79,0.0702,0.63,1.27,green,14,,
2026-08-11T10:10:15+00:00,PUS,2026-08-12,32°C,29.86,0.0852,0.75,0.3,green,16,,
2026-08-11T10:10:15+00:00,MAD,2026-08-12,40°C,37.99,0.0296,0.9,0.43,green,18,,
2026-08-11T11:04:18+00:00,CTU,2026-08-12,38°C,36.77,0.195,0.83,1.15,amber,16,,
2026-08-11T11:04:18+00:00,CPT,2026-08-12,23°C,21.59,0.1666,0.765,0.71,amber,15,,
2026-08-11T11:04:18+00:00,CPT,2026-08-11,20°C,18.17,0.0286,0.705,0.45,green,15,,
2026-08-11T11:04:18+00:00,PTY,2026-08-11,35°C,33.14,0.0738,0.735,0.93,green,13,,
2026-08-11T11:04:18+00:00,DAL,2026-08-11,98-99°F,101.94,0.0485,0.405,1.37,green,17,,
2026-08-11T11:04:18+00:00,SHA,2026-08-12,28°C,29.59,0.0491,0.775,1.36,green,11,,
2026-08-11T11:04:18+00:00,HKG,2026-08-12,32°C,34.81,0.0024,0.92,1.22,green,14,,
2026-08-11T11:04:18+00:00,HKG,2026-08-12,33°C,34.81,0.0523,0.615,1.22,green,14,,
2026-08-11T11:04:18+00:00,PUS,2026-08-12,32°C,29.87,0.0859,0.75,0.29,green,16,,
2026-08-11T11:04:18+00:00,MAD,2026-08-12,40°C,37.97,0.0257,0.905,0.42,green,18,,
2026-08-11T11:43:30+00:00,CTU,2026-08-12,38°C,36.71,0.1872,0.835,1.22,amber,16,,
2026-08-11T11:43:30+00:00,CPT,2026-08-12,23°C,21.63,0.1692,0.77,0.79,amber,15,,
2026-08-11T11:43:30+00:00,CPT,2026-08-11,20°C,18.18,0.0231,0.56,0.47,green,15,,
2026-08-11T11:43:30+00:00,PTY,2026-08-11,35°C,33.15,0.0736,0.73,0.92,green,13,,
2026-08-11T11:43:30+00:00,DAL,2026-08-11,98-99°F,102.11,0.0381,0.44,1.5,green,17,,
2026-08-11T11:43:30+00:00,SHA,2026-08-12,28°C,29.55,0.0654,0.75,1.36,green,11,,
